name,transcript
9141071134780000251_NajatS.wav,quatre euh oui bonjour j'avais appelé hier la plage une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus en attente donc là elle est passée c'est une transaction que moi j'ai mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux puis j'ai pas reçu de courriels j'ai rien reçu confirmant la transaction donc euh je sais pas comment ça marche c'est la première fois que ça m'arrive
9141073442050000251_Anne-Marie_2.wav,cinq oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir des sous parce qui m'ont dit qu'il fallait que j'appelle puis moi je voudrais sortir des sous sur les placement s'il vous plaît
9141073442050000251_AwaS.wav,oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir bisous parce qu'ils m'ont dit fallait que j'appelle puis moi je voudrais sorti son déplacement s'il vous plaît
9141073442050000251_Charles.wav,oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire se faire des sous parce qu'ils ont dit fallait que j'appelle puis moi je voudrais sortir des sous sur mes placements s'il vous plaît
9141073639160000251_Charles.wav,huit et ce serait pour faire un transfert du chili aller au con check
9141073639160000251_NaimaF.wav,neuf et ça serait pour faire un transfert du si aller euh au contact
9141081800280020251_Anne-Marie_2.wav,de oui excusez moi euh j'appelle pour une question concernant mon a marge hypothèque
9141081800280020251_AwaS.wav,un oui excusez moi j'appelle pour une question concernant mon ma mas hypothèque
9141081800280020251_Charles.wav,oui excusez moi j'appelle pour une question concernant mon ma marche pas écart
9141097044310000251_Charles.wav,hi oui bonjour j'ai reçu un appel hier comme quoi euh qui avait des transactions anormales son compte qui je pense que je ai vu là avec mon pi passion banque nationale
9141097044310000251_NaimaF.wav,quatorze oui bonjour euh j'ai reçu un appel hier comme quoi euh que il y avait des transactions anormales sur mon compte là puis euh je pense que je les ai vu là avec mon application banque nationale
9141097044310000251_NajatS.wav,thank oui bonjour j'ai reçu un appel hier comme quoi qu'il avait de transactions anormales sur mon compte là puis je pense que je les ai vu là avec mon application euh bank national
9141124001820000251_Anne-Marie_2.wav,seize oui c'est pour la la cancelle
9141124001820000251_AwaS.wav,dix sept oui c'est pour la la cancellé
9141124001820000251_NaimaF.wav,dix huit c'est pour la la cancellé
9141124722350010251_Charles.wav,dix neuf j'essaie de transat j'essaie de transaction de de de euh
9141124722350010251_NaimaF.wav,vingt j'essaie de transe j'essaie de transaction de de de intra et y a le montant qui a jamais eu arrivé à destination parce que l'email était mal écrit j'avais mal écrit le mail et je n'arrive pas à annuler la transaction
9141124722350010251_NajatS.wav,vingt et un j'essaye de transat j'essaie de transaction de de de et il y a le montant qu'il n'a jamais arrivé à destination parc que l'email était mal écrit j'avais mal écrit l'email et euh je n'arrive pas annuler la transaction
9141132052660000251_Anne-Marie_2.wav,vingt deux euh j'appelle parce que mon contraire m'a demandé le montant n'était re payé sur mon hypothèque avec vous pour mon bloc locataire euh pour les années deux mille dix sept deux mille dix huit et deux mille dix neuf
9141132052660000251_AwaS.wav,vingt trois j'appelle parce que mon compta m'a demandé les montants d'intérêt payer sur mon hypothèque avec vous pour mon bloc locataire euh pour les année deux mille dix sept deux mille dix huit deux mille dix neuf
9141132052660000251_Charles.wav,vingt quatre euh j'appelle parce que mon comptable a demandé les montants était repayé sur mon hypothèque avec vous pour mon bloc locataire euh pour les années deux mille dix sept deux mille dix huit deux mille dix neuf
9141132906220000251_NajatS.wav,vingt cinq oui bonjour bon c'est euh j'ai un problème avec euh pour pouvoir accès à mon compte mon compte de compagnie
9141132906220000251_Natalia2.wav,oui bonjour non c'est j'ai un problème avec euh pour pouvoir accès à mon compte euh bon crans des compagnies
9141133040850000251_Charles.wav,deux euh oui bonjour euh j'avais appelé hier mot j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre que soit plus en attente dans le passé euh c'est une transaction que moi j'ai fait mais après avoir fait des recherches euh j'ai vu que t'as qui était au du le puis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction donc euh je sais pas comment ça marche là euh c'est la première fois que ça arrive
9141133040850000251_NaimaF.wav,euh oui bonjour j'avais appelé hier on j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus plus en attente donc elle est passée euh c'est une transaction que moi j'ai fait mais après avoir fait des recherches euh j'ai vu que c'est un site qui était produit leu puis j'ai pas reçu le courriel j'ai en reçu confirmant la transaction donc euh je sais pas comment ça marche c'est la première fois que ça m'arrive
9141133040850000251_NajatS.wav,quatre euh oui bonjour j'avais appelé hier de la plage une transaction sur ma carte de crédit on m'a dit que je devais attendre qu'elle soit plus en attente donc là elle est passée à c'est une transaction que moi j'ai mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux puis j'ai pas reçu de courriels j'ai rien reçu confirmant la transaction donc euh je sais pas comment ça marche c'est la première fois que ça m'arrive
9141143589040000251_Anne-Marie_1.wav,cinq oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir des sous parce qui m'ont dit qu'il fallait que j'appelle puis moi je voudrais sortir des sous sur les placement s'il vous plaît
9141143589040000251_Charles.wav,oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sortir bisous parce qu'ils m'ont dit fallait que j'appelle puis moi je voudrais sort son déplacement s'il vous plaît
9141143589040000251_NajatS.wav,oui bonjour monsieur moi j'appelle parce que maintenant on peut plus faire sans faire des sous parce qu'ils ont dit fallait que j'appelle puis moi je voudrais sortir des sous sur mes placements s'il vous plaît
9141149299010000251_Charles.wav,huit et ce serait pour faire un transfert du série aller euh au concret
9141149299010000251_NajatS.wav,neuf et ça serait pour faire un transfert du si aller euh au contact
9141159883070000251_Charles.wav,ce oui excusez moi euh j'appelle pour une question concernant mon ma marge hypothèse
9141159883070000251_NaimaF.wav,un oui excusez moi j'appelle pour une question concernant mon ma ma hi pote car
9141159915910000251_Anne-Marie_1.wav,oui excusez moi j'appelle pour une question concernant mon ma marche pas écart
9141159915910000251_Charles.wav,y oui bonjour j'ai reçu un appel hier comme quoi euh qui avait des transactions anormales some ont puis je pense que je ai vu là avec mon passion banque nationale
9141159915910000251_rima.wav,quatorze oui bonjour euh j'ai reçu un appel hier comme quoi euh que il y avait des transactions anormales sur mon compte là puis euh je pense que je les ai vu là avec mon application banque nationale
9141160565090000251_Anne-Marie_2.wav,thank oui bonjour j'ai reçu un appel hier comme quoi qu'il avait de transactions anormales sur mon compte là puis je pense que je les ai vu là avec mon application euh banque nationale
9141160565090000251_NaimaF.wav,seize oui c'est pour la la cancelle
9141160565090000251_NajatS.wav,dix sept oui c'est pour la la cancellé
9141160853520000251_Anne-Marie_1.wav,dix huit c'est pour la la cancellé
9141160853520000251_Charles.wav,dix neuf j'essaie de transat j'ai ça de transaction de de de euh
9141160853520000251_NajatS.wav,vingt j'essaie de transe j'essaie de transaction de de de intra et y a le montant qui a jamais eu arrivé à destination parce que l'email était mal écrit j'avais mal écrit l'email et je n'arrive pas à annuler la transaction
9141167279480000251_Anne_Marie_1.wav,vingt et un j'essaye de transat j'essaie de transaction de de de et il y a le montant qu'il n'a jamais euh arrivé à destination parce que l'email était mal écrit j'avais mal écrit l'email et euh je n'arrive pas annuler la transaction
9141167279480000251_Charles.wav,vingt deux euh j'appelle parce que mon contrat m'a demandé le montant n'était payé sur mon hypothèque avec vous pour mon bloc locataire euh pour les années deux mille dix sept deux mille dix huit et deux mille dix neuf
9141167279480000251_rima.wav,vingt trois j'appelle parce que mon comptant m'a demandé les montants d'intérêt payer sur mon hypothèque avec vous pour mon bloc locataire euh pour les année deux mille dix sept deux mille dix huit deux mille neuf
9141168999260000251_NajatS.wav,vingt quatre euh j'appelle parce que mon comptable a demandé les montants n'était repayé sur mon hypothèque avec vous pour mon bloc locataire pour les années deux mille dix sept deux mille dix huit deux mille dix neuf
9141168999260000251_Natalia2.wav,vingt cinq oui bonjour donc c'est euh j'ai un problème avec euh pour pouvoir accès à mon compte mon compte de compagnie
123525_NaimaF.wav,transfert vingt et un mille cent dix dollars et trois mille quatre cent cinquante cinq dollars de mon compte celui le deux décembre de cet
123526_NaimaF.wav,de transfert treize mille treize dollars à mon contraire le dix février deux mille vingt deux
123527_NaimaF.wav,trois je veux faire un dépôt de quatre vingt et un mille et quatre vingt trois dollars et un autre transfert de trente et un mille dollars et neuf cent soixante et trois le trente novembre deux mille vingt et un
123528_NaimaF.wav,quatre tu as effectué un transfert international de neuf mille cent sept dollars à mon angle trente du juillet deux mille vingt et un
123529_NaimaF.wav,cinq j'aimerais scheduler un de mon mensuel de trente deux dollars et dix huit sous le sept de chaque mois à partir d'octobre
123530_NaimaF.wav,je m'a schédulé un demi mensuel de quarante neuf dollars et quand le sous tous les onze du mois à partir d'avril deux mille vingt deux
123531_NaimaF.wav,transfert vingt et un mille et quatre vingt dix neuf dollars à mon contraire aux trois avril deux mille vingt
123532_NaimaF.wav,huit moi j'aimerais transférer vingt mille soixante dix neuf dollars en floride s'il vous plait de mon compte américain le trente et un décembre
123533_NaimaF.wav,neuf transférer six mille cent trois dollars et trente quatre mille quatre cent dix dollars
123534_NaimaF.wav,ou je voudrais transférer mille trois cent quarante cinq dollars et aussi deux mille cinq cent soixante quatre dollars à mon contraire aujourd'hui
123535_NaimaF.wav,je faudrait transférer deux mille huit cent quatre vingt dix huit dollars et mille cent trente cinq dollars sur mon compte c p g demain
123536_NaimaF.wav,douze je voudrais changer mon ni à soixante six soixante dix sept quatre vingt huit
123537_NaimaF.wav,treize je voudrais faire trois transferts sur mon compte par bc le premier montant et de mille deux cent trente quatre dollars le second de deux mille trois cent quarante cinq dollars et le dernier de trois mille quatre cent cinquante six dollars
123538_NaimaF.wav,quatorze pas transférer six mille six cent soixante dix sept dollars et sept mille sept cent quatre vingt huit dollars sur mon compte sg demain
123539_NaimaF.wav,quinze voudrais transférer mille un dollars et deux mille deux dollars sur mon compte c p g de
123540_NaimaF.wav,seize faudrait être transféré vingt mille un dollars et trois mille cinq dollars sur mon compte c p g de non
123541_NaimaF.wav,dix sept voudrais transférer huit mille huit cent quatre vingt huit dollars et sept mille cinq cent soixante sept dollars sur mon compte ce de
123542_NaimaF.wav,dos huit j'aimerais schéduler un mon mensuel de trente cinq dollars et vingt cinq sous qui se traversée tous les dix sept du mois à partir d'octobre
123543_NaimaF.wav,dix neuf j'aimerai schéduler un paiement mensuel de soixante huit dollars et trente cinq sous qui traverse tous les huit moi à partir d'octobre
123544_NaimaF.wav,vingt j'aimerai schédulé un terme mensuel de cinquante huit dollars et neuf il traversé tous les premiers du mois à partir d'octobre
123545_NaimaF.wav,vingt et un je ouais faire trois transfert sur mon compte parmi b c le premier montant est de soit soixante cinq mille trois cent quarante trois dollars le second de deux mille neuf cent quatre vingt dix neuf dollars et le dernier de vingt dollars
123546_NaimaF.wav,vingt deux je voudrais faire trois transferts sur mon compte état b c le premier montant est de mille deux cent trente quatre dollars le second de deux mille trois cent quarante cinq dollars et le de nier de trois mille quatre cent cinquante
123547_NaimaF.wav,vingt trois je voudrais faire cinq transferts sur mon compte départ mi dc le premier d'un montant de dix dollars plus second de vingt dollars le troisième de trente dollars et le quatrième de quarante et le cinquième de cinquante dollars
123548_NaimaF.wav,vingt quatre faudrait faire cinq transfert sur mon compte départ le premier de soixante dollars le second de soixante dix dollars le troisième de quatre vingt dollars le quatrième de quatre vingt dix dollars et le cinquième de cent dollars
123549_NaimaF.wav,vingt cinq je voudrais faire cinq transfert sur mon compte de par c le premier deux cent dollars le deuxième de deux cents dollars le troisième de trois cents dollars le quatrième de quatre cent dollars le cinq ans de cinq cent dollars
9141183826540000251_NajatS.wav,oui merci euh moi c'est juste j'ai reçu une comment je dis j'ai j'ai reçu un relevé de le paiement mensuel euh mais je vois que il a les un moi j'ai fait un paiement le vingt quatre décembre puis c'est euh pas là dessus et en plus moi je vois le le taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je vous je vous apple le
9141183826540000251_Natalia2.wav,deux merci euh moi c'est juste euh j'ai reçu une comment j'ai dit j'ai j'ai reçu à relever les paiements mensuel mais je vois que il lui a laissé moi j'ai fait un paiement le vingt quatre décembre puis c'est pas là dessus et un plus moi je vois des taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je je vous appelle
9141183886740000251_Anne-Marie_2.wav,trois euh moi c'est parce que je me je me suis rendu compte que le soir je trouvais pas ma carte de débit
9141183886740000251_Charles.wav,quatre euh moi c'est parce que je me je me suis rendu compte que hier soir que je trouvais pas ma carte de débit
9141183886740000251_NajatS.wav,cinq euh moi c'est parce que je me je me suis rendu compte que hier soir je trouvais pas ma carte de débit
9141184476660000251_Anne-Marie_1.wav,oui monsieur j'ai euh j'avais fait un verre inter act et la personne la l'entreprise la pas pris j'ai reçu un courriel pour asie de re déposer dans mon compte ce que j'ai fait je sais pas si a fait une mauvaise manoeuvre mais ça n'apparaît pas dans mon compte je fais ça euh jeudi ou vendredi dernier attendez je vais regarder la date du courriel euh bon c'est jeudi dernier c'est fait ça alors le soixante quinze dollars il est pas venu dans mon compte euh puis là si je reclique dans le courriel que j'ai reçu la banque nationale euh tandis que j'ai fait alors je sais plus quoi faire
9141184476660000251_AwaS.wav,oui monsieur j'ai j'avais fait un virement intérêt et la personne euh le l'entreprise ne l'a pas pris j'ai reçu un courriel pour me faire de re déposer dans mon compte ce que j'ai fait je sais pas si j'ai fait une mauvaise manoeuvre mais ça l'a paraît pas dans mon compte j'ai fait ça euh jeudi vendredi dernier attendez je vais regarder la date du courriel il disait bon ce jeudi dernier que j'ai fait ça alors blablabla le soixante quinze dollars n'est pas revenu dans mon compte euh il l'a si je reclique dans le le courriel que j'ai reçu de la banque nationale ça me dit que je l'ai fait alors je sais plus parfait
9141184476660000251_Charles.wav,oui oui monsieur j'avais fait virement intérêt que la personne a l'entreprise de la pa prie j'ai reçu un courriel pour me dire de re déposer dans mon compte ce que j'ai fait je sais pas si j'ai fait une mauvaise manoeuvre mais ça n'apparaît pas dans mon compte j'ai fait ça euh jeudi ou vendredi dernier attendez je vais regarder la date du courriel il disait bon ces jeudi dernier que j'ai fait ça alors euh blablabla le soixante quinze dollars on n'est pas revenu dans mon compte euh puis là si je reclique dans le le courriel que j'ai reçu de la banque nationale ça me dit que je l'ai fait alors c'est plus quoi faire
9141191827270000251_Anne-Marie_1.wav,neuf non je veux savoir ma carte était toujours valide parce que ça fait longtemps que je vais pas vraiment utiliser je veux savoir mo à faire des transactions mais je voulais savoir si c'était quand même valide
9141191827270000251_NajatS.wav,ce ah ouais je veux savoir ma carte estelle toujours valide parce que ça fait longtemps que je l'ai pas vraiment utilisé et je veux savoir la à faire des transactions et je voulais savoir si c'était quand même valide
9141192610460000251_Anne-Marie_1.wav,un moi je voudrais avoir le sol de mon compte
9141192610460000251_Charles.wav,moi je voudrais avoir le solde de mon compte
9141192610460000251_rima.wav,aie moi je voudrais avoir le sol de mon compte
9141192972930000251_Anne-Marie_1.wav,quatorze moi j'appelle parce qu'en fait j'ai besoin et mon que l'information pour me connecter à mon compte entreprise
9141192972930000251_NaimaF.wav,quinze moi j'avais parce qu'on sait j'ai besoin excusez moi il me manque une information pour me connecter à mon compte entreprise
9141202880050000251_Anne-Marie_1.wav,seize ok c'est parce que là on vient de recevoir notre vide compte puis là ça dit qu'on a pas cet tema en même temps là j'ai payé avant la date d'échéance le plusieurs jours avant le cadeau complet puis là je me ramasse avec des frais d'intérêt de ben cent quatre vingt dix et cinquante sept puis j'ai reçu totalement ça
9141202880050000251_AwaS.wav,dix sept j'appelle pour euh pour arrêter un chèque s'il vous plaît
9141202880050000251_Charles.wav,dix huit ok c'est parce que là on vient de recevoir notre relevé de compte là ça dit qu'on a pas fait de te puis en même temps là j'ai payé avant la date d'échéance a plus plusieurs jours avant le sol au complet puis là je me ramasse avec des frais d'intérêt de blablabla cent quatre vingt dix et cinquante sept je refuse totalement ça
9141209220130000251_Charles.wav,business bonjour c'est pour savoir euh si les paiements de mon hypothèque qui passe
9141209220130000251_NajatS.wav,vingt bonjour c'est pour savoir euh mon hypothèque qui passe
9141209220130000251_rima.wav,vingt et un bonjour euh c'est pour savoir euh si les paiements mon hypothèque qui passe
9141209393190000251_Anne-Marie_1.wav,vingt deux oui bonjour j'ai euh cherche une lettre par rapport à mon forfait bancaire euh du ça qu'il fallait eva une carte de crédit trois pour pouvoir adhéré au forfait encore
9141209393190000251_Charles.wav,vingt trois oui bonjour j'ai euh j'ai reçu une lettre par rapport à mon forfait dans le car euh disons qu'il fallait que j'aie une carte de crédit je crois pour pouvoir adhéré au forfait encore
9141209393190000251_NaimaF.wav,vingt quatre oui bonjour j'ai euh j'ai reçu une lettre par rapport à mon forfait bancaire euh disant qui fallait que j'ai une carte de crédit je crois pour pouvoir de eux le forfait encore
9141210179550000251_Charles.wav,vingt cinq euh je voudrais euh je voudrais transférer de l'argent dans mon compte us euh ben autrement dit faire un achat s mais pour déposer dans mon compte
9141210179550000251_NaimaF.wav,euh je voudrais euh je voudrais transférer de l'argent dans mon compte u s euh ben autrement dit faire un achat u s mais pour déposer dans mon o
9141210179550000251_NajatS.wav,deux euh je voudrais euh je voudrais transférer de l'argent dans mon compte tues bah autrement dit faire un achat u s mais pour déposer dans mon compte
9141212050620000251_Charles.wav,trois oui je sais de ils m'ont obligé à changer mon autre passe puis je suis plus capable de céder là j'écris le nouveau mot de passe puis là la lumière bleu continue rester parle et sale pas complètement
9141212050620000251_NajatS.wav,quatre oui j'essaie de ils m'ont obligé à changer mon mot de passe puis je suis pas capable d'accéder là j'écris le nouveau aude pas puis là la lumière bleu continue à rester pÃ¢le mais s'allume pas complètement
9141213003470000251_Charles.wav,cinq j'ai appelé pour faire transférer de l'argent à toutes les semaines dans mon compte felipe log je regarde aujourd'hui le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça a pas marché son affaire
9141213003470000251_NaimaF.wav,j'ai appelé pour faire transfère de l'argent à toutes les semaines dans mon compte euh celle puis là je regarde aujourd'hui à le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça pas marché son affaire
9141213003470000251_NajatS.wav,j'ai appelé pour faire transférer de l'argent à toutes les semaines dans mon compte sell puis là je regarde aujourd'hui le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça pas marché son affaire
9141213017470000251_Charles.wav,oui moi j'ai appelé là pour euh pour savoir là ici là on a fait une erreur peut être ma mal compris vous comprenez là la journée que j'ai appelé pour payer la facture probablement le dix huit euh ça fait trois jours que j'ai appelé pour payer la facture de ton ok euh automatiquement m'enlever mon livrer là que moi j'allais à la banque habituellement vous comprenez le pourquoi là c'est vous qui avez levé chez vous qui était late
9141213017470000251_NajatS.wav,neuf moi j'ai appelé là pour euh pour euh savoir pourquoi là ici là euh on m'a fait une erreur peut être on m'a mal compris euh vous comprenez là la tourne que j'ai appelé pour payer la facture là le dix huit ça fait trois jours que j'ai appelé pour payer la facture de de vidéo trois okay euh automatiquement on enlevé mon livre là que moi j'allais à la banque habituellement vous comprenez là pourquoi là c'est vous qui avez levé chez vous chez tel note
9141213017470000251_Natalia.wav,dis moi j'ai appelé là pour euh u je savoir pourquoi là ici là euh on m'a fait une erreur petite moi ma compris euh comprenez là la journée que j'ai appelé pour payer la le dix huit euh ça fait trois jours que j'ai appelé pour payer la facture des de midi trompes okay euh automatiquement ma levé mon livre là et moi je l'ai à la baque habituellement comprenez là pourquoi là c'est vous qui avez le huit chez vous j'étais
9141230446650000251_Charles.wav,un j'aimerais vérifier avec vous euh si vous voyez des transactions sur ma carte de crédit j'essaie de faire un achat puis euh ça a pas fonctionné pourtant les fonds son la et je vais vérifier que ça a pas passé deux fois
9141230446650000251_NaimaF.wav,ou j'aimerai vérifier avec vous euh si vous voyez des transactions sur ma carte de crédit j'essaie de faire un achat puis euh ça n'a pas fonctionné pourtant les fonds sont là et je veux vérifier i que ça peut passer de fois
9141230446650000251_NajatS.wav,hi j'aimerais vérifier avec vous euh si vous voyez des transactions sur la carte de crédit j'essaie de faire un achat puis euh ça n'a pas fonctionné pourtant les fonds sont là et euh jessie que ça va pas passé deux fois
9141237574780000251_Anne-Marie_1.wav,quatorze salut moi je t'appelle parce que j'ai une carte de poste canada vous a prépayé euh de deux ans puis la dernière fois parce que j'avais fait la première que je je l'ai perdu j'avais rentré dans mais euh des destinateur puis là je me suis en plus comment faire
9141237574780000251_Charles.wav,quinze so moi je t'appelle parce que j'ai une carte de poste canada visa prépayé de deux ans puis la dernière fois parce que j'avais fait la première que j'ai eu je l'ai perdu je l'avais en rentré dans mes mes destinateur puis là je me souviens plus comment faire
9141237574780000251_rima.wav,bye salut moi je t'appelle parce que j'ai une carte de passe canada visa prépayé euh de deux ans puis là la dernière fois parce que j'avais fait la première que j'ai eu je l'ai perdu je l'avais rentré dans mes mes destinateur puis là je me souviens plus comment faire
9141245206830000251_Anne-Marie_2.wav,you sait oui ça va très bien merci oui euh c'est concernant montréal
9141245206830000251_AwaS.wav,dix huit oui ça va très bien merci oui euh c'est concernant montréal
9141245206830000251_NajatS.wav,dix neuf oui ça va très bien merci oui euh c'est concernant mon
9141245574480000251_Anne-Marie_1.wav,vingt euh je je veux juste savoir si vous avez fait des des changements euh sur la ma carte parce que à peu près trois semaines ou deux semaines et demi trois semaines tes perse puis j'ai fait mon lit suis certain devais vraiment mon nip la carte a tout tenté comme refusé
9141245574480000251_Charles.wav,vingt et un euh je je veux juste savoir voir si vous avez fait des des changements sur la carte parce que voilà à peu près trois semaines ou deux semaines et demi trois semaines j'étais supers puis j'ai fait mon nip je suis certaine d'avoir mis vraiment mon la carte tout le temps était comme refusé
9141245574480000251_NajatS.wav,vingt deux euh je je veux juste savoir voir si vous avez fait des des changements euh sur la ma carte parce que voilà à peu près trois semaines ou deux semaines et demi trois semaines j'ai tout super c puis j'ai fait mon nip je suis certaines d'avoir mis vraiment monte la carte à tout temps été comme refusé
9141254402940000251_Charles.wav,vingt trois me donner un nouveau code de confidentialité j'ai perdu mien
9141254402940000251_NajatS.wav,vingt quatre me donner un nouveau code de confidentialité j'ai perdu le mien
9141254402940000251_rima.wav,vingt cinq me donner un nouveau code de confidentialité j'ai perdu le mien
9141260876890000251_Anne-Marie_1.wav,euh j'ai fait la demande de pension très il disait que c'était j'étais pour avoir des nouvelles de dix à quinze jours
9141260876890000251_Charles.wav,deux euh je voudrais euh je voudrais transférer de l'argent dans mon con tues bah autrement dit faire un achat u s mais pour déposer dans mon compte
9141260876890000251_NajatS.wav,trois oui je sais de ils m'ont obligé à changer mon autre passe puis je suis plus capable d'accéder là j'écris le nouveau mode pas puis là la lumière bleu continue à rester parle et salle bas complètement
9141271009960000251_Charles.wav,quatre oui j'essaie de ils m'ont obligé à changer mon mot de passe puis je suis pas capable d'accéder là j'écris le nouveau mode pas puis là la lumière bleu continue à rester pÃ¢le mais s'allume pas complètement
9141271009960000251_Natalia2.wav,cinq j'ai appelé pour faire transférer de l'argent à toutes les semaines dans mon compte sell si là je regarde aujourd'hui le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça a pas marché son affaire
9141278621550000251_Anne-Marie_2.wav,j'ai appelé pour faire transfère de l'argent à toutes les semaines dans mon compte euh sel puis là je regarde aujourd'hui à le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça pas marché son affaire
9141278621550000251_AwaS.wav,j'ai appelé pour faire transférer de l'argent à toutes les semaines dans mon compte celle puis là je regarde aujourd'hui le transfert monsieur m'a dit que ça commence à partir du vingt et un et là je vois pas ça pas marché son affaire
9141278621550000251_NajatS.wav,huit moi j'ai appelé là pour euh pour savoir là ici là on a fait une erreur peut être ma mal compris vous comprenez là la journée que j'ai appelé pour payer la facture probablement le dix huit euh ça fait trois jours que j'ai appelé pour payer la facture de ton ok euh automatiquement m'enlever mon livrer là que moi j'allais à la banque habituellement vous comprenez le pourquoi là c'est vous qui avez levé chez vous qui était late
9141279882790010251_Anne-Marie_1.wav,neuf moi j'ai appelé là pour euh pour euh savoir pourquoi là ici là euh on m'a fait une erreur peut être on m'a mal compris euh vous comprenez là la tourne que j'ai appelé pour payer la facture là le dix huit ça fait trois jours que j'ai appelé pour payer la facture de de vidéo trois okay euh automatiquement on enlevé mon livre là que moi j'allais à la banque habituellement vous comprenez là pourquoi là c'est vous qui avez levé chez vous chez tel note
9141279882790010251_Charles.wav,dis moi j'ai appelé là pour euh u je savoir pourquoi là ici là euh on m'a fait une erreur petite moi ma compris euh comprenez là la journée que j'ai appelé pour payer la le dix huit euh ça fait trois jours que j'ai appelé pour payer la facture des de midi trompes okay euh automatiquement ma levé mon livre là et moi je l'ai à la baque habituellement comprenez là pourquoi là c'est vous qui avez le huit chez vous j'étais
9141279882790010251_NajatS.wav,un j'aimerais vérifier avec vous euh si vous voyez des transactions sur ma carte de crédit j'essaie de faire un achat puis euh ça a pas fonctionné pourtant les fonds son la et je vais vérifier que ça a pas passé deux fois
9141288764500000251_Charles.wav,ou j'aimerai vérifier avec vous euh si vous voyez des transactions sur ma carte de crédit j'essaie de faire un achat puis euh ça n'a pas fonctionné pourtant les fonds sont là et je veux vérifier i que ça peut passer de fois
9141288764500000251_NaimaF.wav,hi j'aimerais vérifier avec vous euh si vous voyez des transactions sur la carte de crédit j'essaie de faire un achat puis euh ça n'a pas fonctionné pourtant les fonds sont là et euh jessie que ça va pas passé deux fois
9141288764500000251_NajatS.wav,quatorze salut moi je t'appelle parce que j'ai une carte de poste canada vous a prépayé euh de deux ans puis la dernière fois parce que j'avais fait la première que je je l'ai perdu j'avais rentré dans mais euh des destinateur puis là je me suis en plus comment faire
9141298329110000251_Charles.wav,quinze so moi je t'appelle parce que j'ai une carte de poste canada visa prépayé de deux ans puis la dernière fois parce que j'avais fait la première que j'ai eu je l'ai perdu je l'avais en rentré dans mes mes destinateur puis là je me souviens plus comment faire
9141298329110000251_NaimaF.wav,bye salut moi je t'appelle parce que j'ai une carte de passe canada visa prépayé euh de deux ans puis là la dernière fois parce que j'avais fait la première que j'ai eu je l'ai perdu je l'avais rentré dans mes mes destinateur puis là je me souviens plus comment faire
9141298329110000251_rima.wav,you sait oui ça va très bien merci oui euh c'est concernant montréal
9141303590140000251_Anne_Marie_1.wav,dix huit oui ça va très bien merci oui euh c'est concernant montréal
9141303590140000251_Charles.wav,dix neuf oui ça va très bien merci oui euh c'est concernant mon
9141307031690000251_Anne-Marie_2.wav,vingt euh je je veux juste savoir si vous avez fait des des changements euh sur la ma carte parce que à peu près trois semaines ou deux semaines et demi trois semaines tes perse puis j'ai fait mon lit suis certain devais vraiment mon nip la carte a tout tenté comme refusé
9141307031690000251_AwaS.wav,vingt et un euh je je veux juste savoir voir si vous avez fait des des changements sur la carte parce que voilà à peu près trois semaines ou deux semaines et demi trois semaines j'étais supers puis j'ai fait mon nip je suis certaine d'avoir mis vraiment mon la carte tout le temps était comme refusé
9141307031690000251_NaimaF.wav,vingt deux euh je je veux juste savoir voir si vous avez fait des des changements euh sur la ma carte parce que voilà à peu près trois semaines ou deux semaines et demi trois semaines j'ai tout super c puis j'ai fait mon nip je suis certaines d'avoir mis vraiment monte la carte à tout temps été comme refusé
9141307776930000251_Charles.wav,vingt trois me donner un nouveau code de confidentialité j'ai perdu mien
9141307776930000251_NajatS.wav,vingt quatre me donner un nouveau code de confidentialité j'ai perdu le mien
9141324205430000251_Charles.wav,vingt cinq me donner un nouveau code de confidentialité j'ai perdu le mien
9141324205430000251_NaimaF.wav,j'ai perdu ma carte mastercard aujourd'hui au travail
9141324205430000251_rima.wav,de j'ai perdu ma carte mastercard aujourd'hui au travail
9141330653010000251_Anne-Marie_1.wav,trois oui bonjour j'aimerais retirer de l'argent de mon cali pour mettre dans mon compte s'il vous plaît
9141330653010000251_Charles.wav,quatre oui bonjour j'aimerais retirer de l'argent de mon série pour mettre dans mon compte s'il vous plaît
